tld,registrar,registrant_country,domain_age,nameserver_domain,mail_domain,tls_age,tls_issuer,url_len,parameters_len,parameters_count,dollar_percent,dash_percent,underscore_percent,dot_percent,plus_percent,exclamation_mark_percent,star_percent,quote_percent,opening_bracket_percent,closing_bracket_percent,comma_percent,numbers_percent,url_entropy,is_redirect,subdomain_count,content_link_count,content_img_count,label
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,80.0,Microsoft Azure TLS Issuing CA 05,664,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,5.747027053204793,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,73.0,Microsoft Azure TLS Issuing CA 05,636,489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,5.752190953262947,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,71.0,Microsoft Azure TLS Issuing CA 05,694,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,5.755334182494121,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,67.0,Microsoft Azure TLS Issuing CA 05,47,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.28066751165791,True,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,64.0,Microsoft Azure TLS Issuing CA 05,47,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.262481278205286,True,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,57.0,Microsoft Azure TLS Issuing CA 05,35,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.09314980247381,False,3,1.0,1.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,55.0,Microsoft Azure TLS Issuing CA 05,694,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,5.75351913436994,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,53.0,Microsoft Azure TLS Issuing CA 05,696,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,5.713423662998143,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,50.0,Microsoft Azure TLS Issuing CA 05,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,5.731321400122712,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,45.0,Microsoft Azure TLS Issuing CA 05,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,5.7315123601631885,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,44.0,Microsoft Azure TLS Issuing CA 05,35,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.000432302535625,True,3,1.0,1.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,42.0,Microsoft Azure TLS Issuing CA 05,694,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,5.737987523516789,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,36.0,Microsoft Azure TLS Issuing CA 05,721,574,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,5.740523061521378,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,25.0,Microsoft Azure TLS Issuing CA 05,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,5.751772769370788,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,24.0,Microsoft Azure TLS Issuing CA 05,47,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.238114320168548,True,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,,,25,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7034651896016464,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,17.0,Microsoft Azure TLS Issuing CA 05,35,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.150292659616667,True,3,1.0,1.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,16.0,Microsoft Azure TLS Issuing CA 05,35,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0360069453309535,True,3,1.0,1.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,14.0,Microsoft Azure TLS Issuing CA 05,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,5.791644759892356,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,11.0,Microsoft Azure TLS Issuing CA 05,47,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.323220703147271,True,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,10.0,Microsoft Azure TLS Issuing CA 05,47,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.323220703147271,True,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,10.0,Microsoft Azure TLS Issuing CA 05,35,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.978864088188097,True,3,1.0,1.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,3.0,Microsoft Azure TLS Issuing CA 05,694,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,5.752081841736767,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,36.0,Microsoft Azure TLS Issuing CA 02,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,5.708894328693687,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,35.0,Microsoft Azure TLS Issuing CA 02,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,5.8044228030141145,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,29.0,Microsoft Azure TLS Issuing CA 02,667,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,5.719022941550329,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,26.0,Microsoft Azure TLS Issuing CA 02,696,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,5.75579106325834,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,25.0,Microsoft Azure TLS Issuing CA 02,694,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,5.722565306232599,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,3.0,Microsoft Azure TLS Issuing CA 02,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,5.727487592206325,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,90.0,Microsoft Azure TLS Issuing CA 01,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,5.798681257884488,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,81.0,Microsoft Azure TLS Issuing CA 01,35,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.932874360347045,True,3,1.0,1.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,81.0,Microsoft Azure TLS Issuing CA 01,47,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.248544639225422,True,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,69.0,Microsoft Azure TLS Issuing CA 01,694,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,5.7426083245282005,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,61.0,Microsoft Azure TLS Issuing CA 01,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,5.787248602848127,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,55.0,Microsoft Azure TLS Issuing CA 01,609,462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,5.771729280276839,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,53.0,Microsoft Azure TLS Issuing CA 01,35,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.014438730983426,True,3,1.0,1.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,53.0,Microsoft Azure TLS Issuing CA 01,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,5.753867583648315,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,49.0,Microsoft Azure TLS Issuing CA 01,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,5.760064833192456,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,47.0,Microsoft Azure TLS Issuing CA 01,662,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,5.795405916406135,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,40.0,Microsoft Azure TLS Issuing CA 01,533,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,5.676675795966154,False,3,4.0,2.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,25.0,Microsoft Azure TLS Issuing CA 01,694,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,5.78436459266009,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,22.0,Microsoft Azure TLS Issuing CA 01,636,489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,5.76844478890575,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,22.0,Microsoft Azure TLS Issuing CA 01,636,489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,5.767644021538064,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,20.0,Microsoft Azure TLS Issuing CA 01,694,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,5.783961219869901,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,18.0,Microsoft Azure TLS Issuing CA 01,47,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.288973033478403,True,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,13.0,Microsoft Azure TLS Issuing CA 01,636,489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,5.783625197828888,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,6.0,Microsoft Azure TLS Issuing CA 01,636,489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,5.796746351096321,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,6.0,Microsoft Azure TLS Issuing CA 01,152,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,4.74300376237171,True,3,1.0,1.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,,,661,515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,5.737060731639628,False,3,0.0,0.0,illegitimate
com,Nom-iq Ltd. dba COM LAUDE,US,1057.0,azure-dns.com,comlaude.com,75.0,Microsoft Azure TLS Issuing CA 01,638,489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,5.712149535833381,False,3,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,29,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.021268494903765,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,1.0,cloudflare.com,publicdomainregistry.com,,,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7034651896016464,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,1.0,cloudflare.com,publicdomainregistry.com,,,36,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.895638807527667,,2,877.0,534.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.442862165155466,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.539470570797252,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,1.0,cloudflare.com,publicdomainregistry.com,,,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.753269689515107,,2,0.0,0.0,illegitimate
pl,Aftermarket.pl Limited,,9331.0,co.pl,dropped.pl,,,52,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4.450063756436211,,4,1.0,0.0,illegitimate
pl,Aftermarket.pl Limited,,9331.0,co.pl,dropped.pl,,,53,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4.496142859937835,,4,1.0,0.0,illegitimate
vip,Gname.com Pte. Ltd.,HK,0.0,share-dns.com,,,,19,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.4713544870139303,,2,131.0,2.0,illegitimate
cn,DYNADOTCHINA LLC,,-1.0,share-dns.com,gmail.com,,,18,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.4193819456463714,,2,131.0,2.0,illegitimate
life,"NameSilo, LLC",US,0.0,dnsowl.com,namesilo.com,,,30,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8729055953200566,,3,135.0,19.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.788754913993503,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,31,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.80871969734407,,2,0.0,0.0,illegitimate
pl,Aftermarket.pl Limited,,9331.0,co.pl,dropped.pl,,,54,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,4.568978242583696,,4,1.0,0.0,illegitimate
com,"Hong Kong Juming Network Technology Co., Ltd.",CN,340.0,dns.com,juming.com,,,17,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6168746059562227,,2,130.0,3.0,illegitimate
top,Alibaba.com Singapore E-Commerce Private Limited,ZA,0.0,alidns.com,service.aliyun.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.9228287372391675,,3,0.0,0.0,illegitimate
top,Alibaba.com Singapore E-Commerce Private Limited,ZA,0.0,alidns.com,service.aliyun.com,,,26,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.9500637564362093,False,2,0.0,0.0,illegitimate
com,"NameSilo, LLC",US,117.0,cloudflare.com,namesilo.com,,,37,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.023661393171459,,3,0.0,0.0,illegitimate
link,"CSC Corporate Domains, Inc.",US,324.0,cloudflare.com,cscinfo.com,15.0,GTS CA 1C3,175,72,0,0.0,0.0,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,4.912672826484763,True,3,0.0,2.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.4642346527265664,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,1.0,cloudflare.com,publicdomainregistry.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6412498004554785,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,34,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.984234164652489,,2,877.0,534.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,1.0,cloudflare.com,publicdomainregistry.com,,,24,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.136842188131013,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.754441845713344,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,28,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7534343861887853,,2,0.0,0.0,illegitimate
top,"NameSilo,LLC",US,0.0,dnsowl.com,namesilo.com,,,28,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8248629576173565,,2,0.0,0.0,illegitimate
top,"NameSilo,LLC",US,0.0,cloudflare.com,namesilo.com,204.0,Certum Domain Validation CA SHA2,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6096684774198886,True,3,52.0,35.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,32,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7181390622295662,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,31,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7198523585646033,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9132696895151073,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,34,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.035273502696889,,2,0.0,0.0,illegitimate
pl,dhosting.pl Sp. z o.o.,,3.0,cloudflare.com,,,,36,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.252715278979704,,4,1.0,0.0,illegitimate
top,Gname.com Pte. Ltd.,US,0.0,share-dns.com,gname.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.36030597770208,,3,0.0,0.0,illegitimate
top,Gname.com Pte. Ltd.,US,0.0,share-dns.com,gname.com,,,19,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.1952959344962184,,2,135.0,19.0,illegitimate
lol,PDR Ltd. d/b/a PublicDomainRegistry.com,US,2.0,cloudflare.com,publicdomainregistry.com,,,25,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7532696895151076,,3,55.0,13.0,illegitimate
xyz,"Hong Kong Juming Network Technology Co. , Ltd",CN,0.0,dns.com,juming.com,,,18,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5304930567574826,,2,0.0,0.0,illegitimate
info,"NameCheap, Inc.",IS,133.0,registrar-servers.com,namecheap.com,,,19,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8268748818646396,,2,81.0,1.0,illegitimate
com,"GoDaddy.com, LLC",US,4026.0,nsone.net,godaddy.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.155651552252569,,3,6.0,1.0,illegitimate
pro,CSL Computer Service Langenbach GmbH d/b/a Joker.com,DE,2.0,cloudflare.com,joker.com,2.0,GTS CA 1P5,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.133660689688185,True,2,0.0,0.0,illegitimate
net,Hosting Concepts B.V. d/b/a Registrar.eu,,9.0,cloudflare.com,registrar.eu,,,22,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7321588913645694,,3,9.0,3.0,illegitimate
net,Hosting Concepts B.V. d/b/a Registrar.eu,,9.0,cloudflare.com,registrar.eu,,,26,0,0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7962176025900556,,4,9.0,3.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,24,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9701755214643457,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,33,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7865221495303647,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.725104217943958,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6381476962048276,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,21,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.689703732199547,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,1.0,cloudflare.com,publicdomainregistry.com,,,21,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7489948035250964,,2,0.0,0.0,illegitimate
de,,,,cloudflare.com,,,,20,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3086949695628416,,2,11.0,5.0,illegitimate
de,,,,cloudflare.com,,,,24,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.459147917027245,,3,11.0,5.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,24,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.65726822961739,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,19,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.47135448701393,,2,0.0,0.0,illegitimate
